run,layer_number,layer_code,wire,value,local_median,robust_z,reason
21333,1,11,7,0.020150584,0.019483308,0.02769089747111236,low/dead
21334,1,11,7,0.019524078,0.019524078,0.0,low/dead
21335,1,11,7,0.018934066,0.019562378,-0.026073953164611908,low/dead
21336,1,11,7,0.019483308,0.020150584,-0.02769089747111236,low/dead
21339,1,11,7,0.022754204,0.020150584,0.1080461075682893,low/dead
21340,1,11,7,0.022735821,0.020150584,0.10728324217494163,low/dead
21341,1,11,7,0.021975023,0.019524078,0.10171033680566315,low/dead
21342,1,11,7,0.020602971,0.019483308,0.04646424168589635,low/dead
21343,1,11,7,0.026072275,0.019483308,0.27343169788444854,low/dead
21344,1,11,7,0.017427377,0.017427377,0.0,low/dead
21345,1,11,7,0.016608844,0.016608844,0.0,low/dead
21346,1,11,7,0.014878937,0.014878937,0.0,low/dead
21347,1,11,7,0.014063465,0.014878937,-0.03384079682554594,low/dead
21348,1,11,7,0.013317952,0.014878937,-0.06477840592040549,low/dead
21349,1,11,7,0.007262689,0.014878937,-0.3160622328430293,low/dead
21350,1,11,7,0.009051856,0.014878937,-0.24181463521371574,low/dead
21351,1,11,7,0.012361042,0.014878937,-0.10448865580063826,low/dead
21352,1,11,7,0.016952734,0.016952734,0.0,low/dead
21353,1,11,7,0.020580173,0.019159455,0.058957547511620335,low/dead
21354,1,11,7,0.019159455,0.020580173,-0.058957547511620335,low/dead
21355,1,11,7,0.022732581,0.022537838,0.008081526154420166,low/dead
21356,1,11,7,0.022537838,0.022732581,-0.008081526154420166,low/dead
21357,1,11,7,0.025799774,0.025799774,0.0,low/dead
21358,1,11,7,0.02816428,0.02816428,0.0,low/dead
21385,1,11,7,0.133887008,0.128106129,0.23989732536747424,low/dead
21386,1,11,7,0.13252756,0.128849873,0.1526181874484362,low/dead
21387,1,11,7,0.130954855,0.128849873,0.0873534200848485,low/dead
21388,1,11,7,0.128106129,0.128849873,-0.030864198395798435,low/dead
21389,1,11,7,0.128849873,0.130954855,-0.0873534200848485,low/dead
21390,1,11,7,0.146366403,0.130954855,0.6395548401847632,low/dead
21391,1,11,7,0.132768176,0.128849873,0.16260337047001822,low/dead
21392,1,11,7,0.127722135,0.128106129,-0.01593514300457844,low/dead
21393,1,11,7,0.1238739,0.127722135,-0.15969565941191677,low/dead
21394,1,11,7,0.148163229,0.124331479,0.98897989109032,low/dead
21395,1,11,7,0.124331479,0.1238739,0.018988803994050667,low/dead
21397,1,11,7,0.123777764,0.123777764,0.0,low/dead
21398,1,11,7,0.121653489,0.121653489,0.0,low/dead
21399,1,11,7,0.120934384,0.121653489,-0.02984171890786459,low/dead
21400,1,11,7,0.12101743,0.12101743,0.0,low/dead
21401,1,11,7,0.120681734,0.12101743,-0.013930852477029694,low/dead
21402,1,11,7,0.12001742,0.120934384,-0.03805255412857847,low/dead
21403,1,11,7,0.120855077,0.120855077,0.0,low/dead
21404,1,11,7,0.12451381,0.120855077,0.1518316264591797,low/dead
21405,1,11,7,0.119560218,0.120855077,-0.05373459828998413,low/dead
21406,1,11,7,0.130422462,0.120855077,0.39703132901776583,low/dead
21407,1,11,7,0.112307797,0.12451381,-0.5065302131562737,low/dead
21414,1,11,7,0.113498813,0.130422462,-0.7023046375054615,low/dead
21415,1,11,7,0.208457323,0.208457323,0.0,low/dead
21416,1,11,7,0.257057748,0.211433465,1.8933355054670307,low/dead
21418,1,11,7,0.228588734,0.220123916,0.3512765442629837,low/dead
21422,1,11,7,0.227346072,0.227346072,0.0,low/dead
21423,1,11,7,0.220123916,0.228588734,-0.3512765442629837,low/dead
21424,1,11,7,0.263968125,0.257057748,0.2867697039811626,low/dead
21425,1,11,7,0.211433465,0.263968125,-2.180105209448193,low/dead
21426,1,11,7,0.280556957,0.263968125,0.6884102621366709,low/dead
21427,1,11,7,0.335117757,0.273220605,2.568633803382503,low/dead
21428,1,11,7,0.273220605,0.280556957,-0.30444699201528375,low/dead
21429,1,11,7,0.316485949,0.280556957,1.4909962799687373,low/dead
21430,1,11,7,0.392869247,0.316485949,3.169785925798962,low/dead
21432,1,11,7,0.21973724,0.326413047,-4.426877085771375,low/dead
21433,1,11,7,0.329592191,0.329592191,0.0,low/dead
21434,1,11,7,0.326413047,0.329592191,-0.13192944231457657,low/dead
21435,1,11,7,0.274992592,0.392869247,-4.891694542951783,low/dead
21458,1,11,7,0.677063492,0.408068062,11.162884432120752,outlier
21459,1,11,7,0.715276858,0.536845909,7.404601865543334,outlier
21464,1,11,7,0.408068062,0.677063492,-11.162884432120752,low/dead
21465,1,11,7,0.536845909,0.677063492,-5.818807681529385,outlier
21479,1,11,7,0.911181338,0.776434904,5.591763660752102,outlier
21482,1,11,7,0.909989794,0.770650201,5.78237248669147,outlier
21554,1,11,7,1.487681624,1.945759244,-19.009495934562626,outlier
21556,1,11,7,1.494659089,1.945759244,-18.71994218480499,outlier
21604,1,11,7,1.053018869,2.692490186,-68.03546380489738,outlier
21632,1,11,7,2.118525307,2.666303146,-22.731912996565956,outlier
21676,1,11,7,2.270187731,2.573566216,-12.589726774342893,outlier
21677,1,11,7,2.086634113,2.57113302,-20.10593751101949,outlier
21695,1,11,7,2.21935812,2.541717691,-13.377411789713403,outlier
21697,1,11,7,1.609695608,2.541717691,-38.677440730920424,outlier
21744,1,11,7,2.347945074,2.526804291,-7.422374309446838,outlier
21766,1,11,7,2.376824563,2.514240457,-5.702542024072885,outlier
21773,1,11,7,2.577439053,2.45672307,5.009522159312726,outlier
21774,1,11,7,2.289044739,2.45672307,-6.958385243659673,outlier
21781,1,11,7,2.300099221,2.454631772,-6.412856187979868,outlier
21795,1,11,7,2.264902278,2.411323976,-6.076268630767752,outlier
21797,1,11,7,2.286815908,2.411323976,-5.166887682629518,outlier
21884,1,11,7,0.347298654,0.541998131,-8.079720018832115,low/dead
21922,1,11,7,2.726059501,2.393399291,13.80487199873625,outlier
21923,1,11,7,2.705165326,2.393399291,12.937796818947854,outlier
21930,1,11,7,2.234482664,2.369050598,-5.584356193379378,outlier
21932,1,11,7,2.197482683,2.368661002,-7.103629203967144,outlier
21948,1,11,7,2.121465659,2.390858306,-11.179368308688744,outlier
21950,1,11,7,2.223284677,2.393786084,-7.075538427753143,outlier
21957,1,11,7,2.185388085,2.389799121,-8.48273434057252,outlier
21958,1,11,7,2.20534153,2.380478514,-7.26790753353014,outlier
21962,1,11,7,2.210150048,2.371298992,-6.687426021439458,outlier
21976,1,11,7,2.244808713,2.395091562,-6.236500283729196,outlier
21980,1,11,7,2.092029429,2.395091562,-12.576598667237613,outlier
21993,1,11,7,2.153897043,2.384708819,-9.578323249062413,outlier
21994,1,11,7,2.176710054,2.384708819,-8.631619413455626,outlier
21995,1,11,7,2.215912783,2.384708819,-7.0047682314457775,outlier
22004,1,11,7,2.112864358,2.412145527,-12.419694647812412,outlier
22014,1,11,7,2.247743714,2.412145527,-6.822414934521849,outlier
22018,1,11,7,2.071011314,2.403875527,-13.813337800228881,outlier
22019,1,11,7,2.124222746,2.373904975,-10.361417170103246,outlier
22020,1,11,7,2.406084504,2.247743714,6.5708920767193,outlier
22021,1,11,7,2.403875527,2.247743714,6.479223028794534,outlier
22025,1,11,7,2.236201127,2.373904975,-5.71449165914201,outlier
22026,1,11,7,2.243139999,2.381266581,-5.732034450807787,outlier
22027,1,11,7,2.245676538,2.40324581,-6.5388753012993535,outlier
22038,1,11,7,2.189270961,2.40978195,-9.150856898273888,outlier
22040,1,11,7,2.282675987,2.408123981,-5.205893123401303,outlier
22050,1,11,7,0.77132515,2.401447707,-67.64750506722055,outlier
22051,1,11,7,2.122895283,2.408452616,-11.850177183395344,outlier
22054,1,11,7,3.896454183,2.416618717,61.410828747207916,outlier
22055,1,11,7,0.820616862,2.416618717,-66.2315499591028,outlier
22056,1,11,7,2.218359211,2.416618717,-8.227455585573884,outlier
22060,1,11,7,2.449530696,2.326828662,5.091940131206508,outlier
22091,1,11,7,2.141905655,2.321828698,-7.466521404042043,outlier
22093,1,11,7,2.141383487,2.321828698,-7.488190549269341,outlier
22097,1,11,7,2.146202592,2.307293952,-6.685036376614886,outlier
22100,1,11,7,2.146695589,2.321828698,-7.2677467271656075,outlier
22103,1,11,7,2.188699149,2.337009903,-6.15466146373822,outlier
22107,1,11,7,2.079506153,2.322696887,-10.092030405886895,outlier
22116,1,11,7,2.184982996,2.336851434,-6.3022997166929455,outlier
22117,1,11,7,2.13076652,2.339450711,-8.660063507189005,outlier
22127,1,11,7,2.17378832,2.368233947,-8.069185645764529,outlier
22136,1,11,7,1.435266186,2.237401572,-33.28734846102243,outlier
22138,1,11,7,2.018798632,2.237401572,-9.071675885875921,outlier
22139,1,11,7,2.021163984,2.24070076,-9.11042860129029,outlier
22146,1,11,7,2.023359348,2.250320251,-9.418518116827373,outlier
22157,1,11,7,2.052106745,2.249908301,-8.208451385667258,outlier
22177,1,11,7,2.112053301,2.266666667,-6.416209882521749,outlier
22185,1,11,7,1.964423615,2.25358584,-11.999774493603464,outlier
22189,1,11,7,2.115888292,2.268298578,-6.324785550759986,outlier
22192,1,11,7,2.061946605,2.263843428,-8.378398481942002,outlier
22217,1,11,7,2.00412363,2.242827329,-9.905825557916485,outlier
22226,1,11,7,2.108336457,2.232906821,-5.16947286799338,outlier
22258,1,11,7,2.126763915,2.291003027,-6.815663100633841,outlier
22297,1,11,7,2.024196002,2.321798829,-12.350046112208762,outlier
22309,1,11,7,2.087848166,2.281261373,-8.026341850442762,outlier
22352,1,11,7,2.131636948,2.267314603,-5.630407857806908,outlier
22368,1,11,7,2.095843346,2.250217876,-6.406298566681798,outlier
22380,1,11,7,2.037346071,2.276871652,-9.939932359592795,outlier
22385,1,11,7,2.835191334,2.242146194,24.610434314259063,outlier
22389,1,11,7,2.642145555,2.242146194,16.599340144050576,outlier
22390,1,11,7,2.80278627,2.241645928,23.286435713598227,outlier
22417,1,11,7,1.972355824,2.202956217,-9.569551189254877,outlier
22418,1,11,7,2.080736212,2.202956217,-5.071936690925269,outlier
22491,1,11,7,2.085195782,2.231112053,-6.055294210533657,outlier
22496,1,11,7,2.024631536,2.231112053,-8.568614525367757,outlier
22498,1,11,7,0.765452425,2.231112053,-60.82255391546648,outlier
22509,1,11,7,2.121312002,2.264660574,-5.948738767590005,outlier
22541,1,11,7,5.017480649,2.30327702,112.63515307962574,outlier
22542,1,11,7,5.056604063,2.30327702,114.25871281471866,outlier
22543,1,11,7,4.903386348,2.30327702,107.90042023889826,outlier
22545,1,11,7,4.597754357,2.30327702,95.21717653363547,outlier
22546,1,11,7,4.586053822,2.30327702,94.73162285713254,outlier
22547,1,11,7,1.967004021,2.244566948,-11.518421992307342,outlier
22567,1,11,7,2.083402379,2.255251025,-7.131446713107483,outlier
22574,1,11,7,2.123985434,2.255251025,-5.447314187631477,outlier
22588,1,11,7,2.121125968,2.264811032,-5.962702652806681,outlier
22589,1,11,7,2.151590988,2.27429172,-5.091886100268014,outlier
22595,1,11,7,2.05346038,2.282391071,-9.500261199971112,outlier
22614,1,11,7,2.092761834,2.251560225,-6.589881793678513,outlier
22633,1,11,7,2.064027948,2.230122239,-6.892650091743312,outlier
22651,1,11,7,2.008109386,2.218058973,-8.712575437629116,outlier
22665,1,11,7,1.999287607,2.16884371,-7.036309808496602,outlier
22668,1,11,7,2.014366624,2.16884371,-6.410554478300163,outlier
22678,1,11,7,2.023224117,2.208814409,-7.701703264325142,outlier
22693,1,11,7,2.254870852,2.117894826,5.684288198536175,outlier
22712,1,11,7,0.166889846,0.401021895,-9.716109321420936,low/dead
22713,1,11,7,0.169356901,0.364876279,-8.113744612145018,low/dead
22727,1,11,7,0.191138338,0.364552402,-7.196409081508899,low/dead
22732,1,11,7,0.401021895,0.359875271,1.7075197466511838,low/dead
22734,1,11,7,0.364552402,0.26605905,4.087318158930019,low/dead
22735,1,11,7,0.364876279,0.239822406,5.1895377259312765,low/dead
22736,1,11,7,0.359875271,0.239822406,4.9820038122580526,low/dead
22748,1,11,7,0.239822406,0.239822406,0.0,low/dead
22751,1,11,7,0.26605905,0.239822406,1.0887791843106578,low/dead
22758,1,11,7,0.174293959,0.220567811,-1.920291590474454,low/dead
22766,1,11,7,0.220567811,0.215495787,0.2104809652303123,low/dead
22767,1,11,7,0.215495787,0.197343444,0.7532934930575435,low/dead
22768,1,11,7,0.173580671,0.196528299,-0.9522902279614869,low/dead
22769,1,11,7,0.196397976,0.196397976,0.0,low/dead
22770,1,11,7,0.197343444,0.196397976,0.03923542499687967,low/dead
22772,1,11,7,0.189269405,0.196397976,-0.29582440950453115,low/dead
22773,1,11,7,0.18856625,0.189269405,-0.029179819162236276,low/dead
22775,1,11,7,0.196528299,0.18856625,0.3304124268203462,low/dead
22776,1,11,7,0.1870168,0.18856625,-0.0642997216843025,low/dead
22778,1,11,7,0.241035839,0.1870168,2.2417045876624133,low/dead
22779,1,11,7,0.166867421,0.180863867,-0.580830347781072,low/dead
22780,1,11,7,0.169951329,0.180863867,-0.4528530486749388,low/dead
22781,1,11,7,0.165544881,0.180863867,-0.6357136637424502,low/dead
22784,1,11,7,0.16580422,0.180863867,-0.6249515058658582,low/dead
22785,1,11,7,0.160308666,0.180863867,-0.8530082955015745,low/dead
22791,1,11,7,0.180863867,0.180863867,0.0,low/dead
22795,1,11,7,0.348365996,0.348365996,0.0,low/dead
22915,1,11,7,0.21956718,0.631680086,-17.10203308161571,low/dead
22916,1,11,7,0.42639303,0.633388977,-8.590004054263641,low/dead
22944,1,11,7,0.327114486,0.577959159,-10.409656755552017,low/dead
22945,1,11,7,0.324165029,0.577959159,-10.532054551040622,low/dead
22946,1,11,7,0.327550341,0.577959159,-10.391569463161353,low/dead
22947,1,11,7,0.330622812,0.577959159,-10.264066781446493,low/dead
22982,1,11,7,0.356410054,0.356410054,0.0,low/dead
22983,1,11,7,0.320821939,0.3299446,-0.37857598716980007,low/dead
22984,1,11,7,0.3299446,0.320821939,0.37857598716980007,low/dead
22985,1,11,7,0.318078797,0.320821939,-0.11383604965666633,low/dead
22990,1,11,7,0.305365306,0.320821939,-0.6414257962996018,low/dead
22991,1,11,7,0.30230553,0.320821939,-0.7684016556150439,low/dead
22992,1,11,7,0.302737157,0.320821939,-0.7504898185299943,low/dead
22994,1,11,7,0.300078608,0.3299446,-1.2393913797964609,low/dead
23002,1,11,7,0.666521898,0.47363131,8.004653989429547,outlier
23003,1,11,7,0.660321681,0.485739826,7.244870558991512,outlier
23008,1,11,7,0.750893401,0.575167231,7.292357819644759,outlier
23011,1,11,7,0.912021032,0.660321681,10.445124539300894,outlier
23014,1,11,7,0.378899725,0.650656056,-11.277457452158771,low/dead
23015,1,11,7,0.387868882,0.650656056,-10.905251637939003,low/dead
23052,1,11,7,0.224865331,0.629092339,-16.774780800721963,low/dead
23053,1,11,7,0.430780092,0.629092339,-8.229644253566628,low/dead
23054,1,11,7,0.417288241,0.573323301,-6.475207932488022,low/dead
23055,1,11,7,0.374532446,0.563668845,-7.848861090110262,low/dead
23057,1,11,7,0.655003365,0.4923972405,6.747896704968328,outlier
21317,1,11,8,0.017581896,0.0249371835,-0.31738507817330597,low/dead
21322,1,11,8,0.020789922,0.027532351,-0.29093986540199346,low/dead
21323,1,11,8,0.022342016,0.0275554685,-0.22496361009210272,low/dead
21325,1,11,8,0.030046955,0.027532351,0.10850667456777287,low/dead
21326,1,11,8,0.027532351,0.0275554685,-0.0009975340249679136,low/dead
21327,1,11,8,0.027578586,0.027578586,0.0,low/dead
21328,1,11,8,0.027583514,0.027578586,0.0002126461630817902,low/dead
21329,1,11,8,0.028133241,0.027583514,0.023721050586938564,low/dead
21331,1,11,8,0.027260154,0.027871997,-0.026401393335717897,low/dead
21333,1,11,8,0.029257631,0.027871997,0.05979094024667161,low/dead
21334,1,11,8,0.027871997,0.027940179,-0.0029420942961117876,low/dead
21335,1,11,8,0.027354309,0.028133241,-0.033611384152106814,low/dead
21336,1,11,8,0.027940179,0.028133241,-0.008330741383296715,low/dead
21339,1,11,8,0.029312251,0.029257631,0.002356885841624345,low/dead
21340,1,11,8,0.040995273,0.029257631,0.5064863098472056,low/dead
21341,1,11,8,0.03942758,0.027940179,0.4956882602336226,low/dead
21342,1,11,8,0.035824363,0.027940179,0.3402072801603917,low/dead
21343,1,11,8,0.021289895,0.027940179,-0.28696375324753587,low/dead
21344,1,11,8,0.046973407,0.027115406,0.8568846832636503,low/dead
21345,1,11,8,0.027115406,0.024746336,0.1022267949618603,low/dead
21346,1,11,8,0.024746336,0.022989382,0.07581362151199432,low/dead
21347,1,11,8,0.022989382,0.022989382,0.0,low/dead
21348,1,11,8,0.021969402,0.022989382,-0.044012750288171414,low/dead
21349,1,11,8,0.01141226,0.024746336,-0.5753733968425846,low/dead
21350,1,11,8,0.014745315,0.024746336,-0.4315500695109299,low/dead
21351,1,11,8,0.020161938,0.024746336,-0.19781953018254517,low/dead
21352,1,11,8,0.027595906,0.027595906,0.0,low/dead
21353,1,11,8,0.032492882,0.030703545,0.07721096743307304,low/dead
21354,1,11,8,0.030703545,0.032492882,-0.07721096743307304,low/dead
21355,1,11,8,0.034554287,0.034554287,0.0,low/dead
21356,1,11,8,0.035183362,0.035183362,0.0,low/dead
21357,1,11,8,0.039062854,0.039062854,0.0,low/dead
21358,1,11,8,0.040579992,0.040579992,0.0,low/dead
21385,1,11,8,0.14902718,0.14200392,0.30305789190856963,low/dead
21386,1,11,8,0.146244601,0.142457372,0.1634212085149917,low/dead
21387,1,11,8,0.145894799,0.142457372,0.14832704188789766,low/dead
21388,1,11,8,0.14200392,0.142457372,-0.019566726449216254,low/dead
21389,1,11,8,0.142457372,0.145894799,-0.14832704188789766,low/dead
21390,1,11,8,0.167140305,0.145894799,0.9167563582853068,low/dead
21391,1,11,8,0.147938019,0.142457372,0.23649321342439653,low/dead
21392,1,11,8,0.142201689,0.142201689,0.0,low/dead
21393,1,11,8,0.136404427,0.14200392,-0.2416214897834901,low/dead
21394,1,11,8,0.165924286,0.138275385,1.1930667027347328,low/dead
21395,1,11,8,0.138275385,0.136404427,0.08073296265971573,low/dead
21397,1,11,8,0.136366554,0.136366554,0.0,low/dead
21398,1,11,8,0.133726362,0.133726362,0.0,low/dead
21399,1,11,8,0.133271205,0.133726362,-0.019640298224389223,low/dead
21400,1,11,8,0.132947539,0.133271205,-0.01396638251217798,low/dead
21401,1,11,8,0.131933069,0.133271205,-0.05774137298732652,low/dead
21402,1,11,8,0.13230155,0.132965649,-0.02865627115592894,low/dead
21403,1,11,8,0.132965649,0.132947539,0.0007814573890843445,low/dead
21404,1,11,8,0.138045359,0.132947539,0.21997399819020577,low/dead
21405,1,11,8,0.131210514,0.132947539,-0.07495367317919084,low/dead
21406,1,11,8,0.146041419,0.132965649,0.5642273376297218,low/dead
21407,1,11,8,0.117445706,0.138045359,-0.8888874130002367,low/dead
21414,1,11,8,0.121355861,0.146041419,-1.0651966705015514,low/dead
21415,1,11,8,0.22807994,0.22807994,0.0,low/dead
21416,1,11,8,0.294374054,0.247423087,2.02596245647873,low/dead
21418,1,11,8,0.277451306,0.267885053,0.41278956889593094,low/dead
21422,1,11,8,0.275685775,0.275685775,0.0,low/dead
21423,1,11,8,0.267885053,0.277451306,-0.41278956889593094,low/dead
21424,1,11,8,0.330904356,0.294374054,1.5763044960464805,low/dead
21425,1,11,8,0.247423087,0.317463731,-3.0222959022674085,low/dead
21426,1,11,8,0.343177974,0.317463731,1.1095850467738173,low/dead
21427,1,11,8,0.417322562,0.330904356,3.7289975499811328,low/dead
21428,1,11,8,0.317463731,0.343177974,-1.1095850467738173,low/dead
21429,1,11,8,0.383197314,0.343177974,1.7268585836167671,low/dead
21432,1,11,8,0.247941202,0.385242861,-5.924649141864214,low/dead
21433,1,11,8,0.413395508,0.413395508,0.0,low/dead
21434,1,11,8,0.385242861,0.413395508,-1.2148036455244604,low/dead
21435,1,11,8,0.328417223,0.482142024,-6.633317593984041,low/dead
21458,1,11,8,0.740658562,0.48526024,11.020591158850166,outlier
21459,1,11,8,0.776291016,0.610520148,7.153112628029395,outlier
21464,1,11,8,0.48526024,0.740658562,-11.020591158850166,outlier
21465,1,11,8,0.610520148,0.740658562,-5.615550813036208,outlier
21554,1,11,8,1.459140408,1.906684913,-19.31181448793925,outlier
21556,1,11,8,1.461102859,1.906684913,-19.227133547317116,outlier
21604,1,11,8,1.08425734,2.79183973,-73.68320685459412,outlier
21632,1,11,8,2.282820291,2.744949664,-19.941160311651416,outlier
21676,1,11,8,2.540427555,2.763604451,-9.630217253021824,outlier
21677,1,11,8,2.372042021,2.758599698,-16.680196189902365,outlier
